pc,effective_address,val0,store-1ea,store-1val0,store-2ea,store-2val0
4783008,281474976688960,10458672,281474976689008,281474976688928,281474976688992,281474976688928
4783012,281474976688944,84088272,281474976689008,281474976688928,281474976688992,281474976688928
4783016,281474976688928,281474976689024,281474976689008,281474976688928,281474976688992,281474976688928
4780468,10461096,0,281474976689008,281474976688928,281474976688992,281474976688928
4781212,10465544,116711392,281474976689008,281474976688928,281474976688992,281474976688928
4781216,10465536,116707376,281474976689008,281474976688928,281474976688992,281474976688928
4781252,10465528,116707376,281474976689008,281474976688928,281474976688992,281474976688928
4781280,10465560,15,10465536,116707376,281474976689008,281474976688928
4781300,10465520,116707328,10465536,116707376,281474976689008,281474976688928
4781304,10465544,116711392,10465536,116707376,281474976689008,281474976688928
4781336,10461104,69841856,116707376,116707408,10465528,116707408
4781352,281474976689104,69841856,116707360,69841856,116707392,69841856
4781356,281474976689088,281474976689168,116707360,69841856,116707392,69841856
4781360,281474976689072,10458672,116707360,69841856,116707392,69841856
4781364,281474976689056,69864832,116707360,69841856,116707392,69841856
4781368,281474976689040,69865504,116707360,69841856,116707392,69841856
4781372,281474976689024,281474976689120,116707360,69841856,116707392,69841856
4785004,69864832,61,281474976689168,281474976689120,116707360,69841856
6762632,69864864,47,281474976689080,281474976689072,281474976689104,281474976689072
6762688,69864872,69864832,281474976689080,281474976689072,281474976689104,281474976689072
6762692,69864832,61,281474976689080,281474976689072,281474976689104,281474976689072
6762932,281474976689080,4788172,281474976689080,281474976689072,281474976689104,281474976689072
6762936,281474976689104,69841856,281474976689080,281474976689072,281474976689104,281474976689072
6762940,281474976689088,281474976689200,281474976689080,281474976689072,281474976689104,281474976689072
6762944,281474976689072,281474976689120,281474976689080,281474976689072,281474976689104,281474976689072
4788408,69864832,2147811389,281474976689104,281474976689040,281474976689088,281474976689040
4788444,69864840,27469,281474976689104,281474976689040,281474976689088,281474976689040
4787116,9913996,0,281474976689104,281474976689040,281474976689088,281474976689040
4787344,10461088,115286016,281474976689104,281474976689040,281474976689088,281474976689040
4787352,115505800,115505800,281474976689104,281474976689040,281474976689088,281474976689040
4788236,69864832,2147811389,281474976689104,281474976689040,281474976689088,281474976689040
4788240,10459604,55922721,281474976689104,281474976689040,281474976689088,281474976689040
4788536,281474976689104,69841856,281474976689104,281474976689040,281474976689088,281474976689040
4788540,281474976689088,281474976689200,281474976689104,281474976689040,281474976689088,281474976689040
4788544,281474976689072,10458672,281474976689104,281474976689040,281474976689088,281474976689040
4788548,281474976689056,69864832,281474976689104,281474976689040,281474976689088,281474976689040
4788552,281474976689040,281474976689120,281474976689104,281474976689040,281474976689088,281474976689040
4785196,281474976689160,69864832,281474976689104,281474976689040,281474976689088,281474976689040
4785200,69864832,61,281474976689104,281474976689040,281474976689088,281474976689040
4785220,281474976689168,116707344,281474976689104,281474976689040,281474976689088,281474976689040
4785236,69864840,27469,281474976689104,281474976689040,281474976689088,281474976689040
6765468,69864832,2147811389,281474976689104,281474976689056,281474976689088,281474976689056
6765496,8943776,6765512,281474976689104,281474976689056,281474976689088,281474976689056
6765512,281474976689104,69841856,281474976689104,281474976689056,281474976689088,281474976689056
6765516,281474976689088,0,281474976689104,281474976689056,281474976689088,281474976689056
6765520,281474976689072,10458672,281474976689104,281474976689056,281474976689088,281474976689056
6765524,281474976689056,281474976689120,281474976689104,281474976689056,281474976689088,281474976689056
4785260,10461088,115286016,281474976689104,281474976689056,281474976689088,281474976689056
4785268,115505800,0,281474976689104,281474976689056,281474976689088,281474976689056
4785276,10461112,115752960,281474976689104,281474976689056,281474976689088,281474976689056
4785280,115752960,58217,281474976689104,281474976689056,281474976689088,281474976689056
4785536,10461088,115286016,115752992,4294967295,115752968,4294967295
4785544,115505800,0,115752992,4294967295,115752968,4294967295
4785548,10461120,0,115752992,4294967295,115752968,4294967295
4785652,10465544,116711392,115752992,4294967295,115752968,4294967295
4785656,10465536,116707408,115752992,4294967295,115752968,4294967295
4785692,10465528,116707408,115752992,4294967295,115752968,4294967295
4785720,10465560,15,10465536,116707408,115752992,4294967295
4785740,10465520,116707328,10465536,116707408,115752992,4294967295
4785744,10465544,116711392,10465536,116707408,115752992,4294967295
4785772,10461088,115286016,10465528,116707424,10465536,116707424
4785788,116707360,116707376,115505800,115505768,116707408,115505768
4785808,10461096,0,115505800,115505768,116707408,115505768
4785832,10465544,116711392,115505800,115505768,116707408,115505768
4785836,10465536,116707424,115505800,115505768,116707408,115505768
4785872,10465528,116707424,115505800,115505768,116707408,115505768
4785900,10465560,15,10465536,116707424,115505800,115505768
4785920,10465520,116707328,10465536,116707424,115505800,115505768
4785924,10465544,116711392,10465536,116707424,115505800,115505768
4786316,10461104,69841856,116707432,116707456,116707424,116707456
4786340,69841856,32,116707360,69841856,116707440,69841856
4786728,10459044,0,116707360,69841856,116707440,69841856
4784896,281474976692624,69866464,10461104,0,116707360,69841856
4784900,281474976692608,55007232,10461104,0,116707360,69841856
4784904,281474976692592,46357248,10461104,0,116707360,69841856
4784908,281474976692576,0,10461104,0,116707360,69841856
4784912,281474976692560,84088272,10461104,0,116707360,69841856
4784916,281474976692544,281474976692640,10461104,0,116707360,69841856
4564708,84088288,46356912,10461104,0,116707360,69841856
4564712,46356920,69580288,10461104,0,116707360,69841856
4564716,69841880,69841984,10461104,0,116707360,69841856
4564720,69580312,55006336,10461104,0,116707360,69841856
4564684,69841984,32,10461104,0,116707360,69841856
4783944,69841984,32,10461104,10458672,281474976692624,281474976692544
4784020,69842016,69864992,10461104,10458672,281474976692624,281474976692544
4784024,69864992,536870959,10461104,10458672,281474976692624,281474976692544
4784248,69842016,69864992,10461104,10458672,281474976692624,281474976692544
4784252,69864992,47,10461104,10458672,281474976692624,281474976692544
4784308,69865008,19854128,10461104,10458672,281474976692624,281474976692544
4784316,69865000,69864960,281474976689152,19854128,10461104,10458672
4784932,281474976689160,69864960,281474976689160,69864960,281474976689152,19854128
4784936,69864960,2147811389,281474976689160,69864960,281474976689152,19854128
4784984,281474976689152,19854128,281474976689160,69864960,281474976689152,19854128
4779960,19854128,327748,281474976689104,281474976689024,281474976689088,281474976689024
4782216,19854128,327748,281474976689008,281474976688944,281474976688992,281474976688944
4782260,8436168,4782528,281474976689008,281474976688944,281474976688992,281474976688944
4782528,19854136,21573984,281474976689008,281474976688944,281474976688992,281474976688944
4782580,281474976689008,19854128,281474976689008,281474976688944,281474976688992,281474976688944
4782584,281474976688992,5,281474976689008,281474976688944,281474976688992,281474976688944
4782588,281474976688976,5,281474976689008,281474976688944,281474976688992,281474976688944
4782592,281474976688960,69864960,281474976689008,281474976688944,281474976688992,281474976688944
4782596,281474976688944,281474976689024,281474976689008,281474976688944,281474976688992,281474976688944
4780320,19854128,327748,281474976689008,281474976688944,281474976688992,281474976688944
4780328,10461128,19171360,281474976689008,281474976688944,281474976688992,281474976688944
7321452,19171392,31,281474976689008,281474976688944,281474976688992,281474976688944
7321780,19171384,20766976,281474976689008,281474976688944,281474976688992,281474976688944
7321796,19171416,1,281474976689008,281474976688944,281474976688992,281474976688944
7321812,20767000,0,19171416,2,281474976689008,281474976688944
7321984,19171400,1,19171416,2,281474976689008,281474976688944
7322024,281474976689008,19854128,19171400,2,19171416,2
7322028,281474976688992,21582761,19171400,2,19171416,2
7322032,281474976688976,5,19171400,2,19171416,2
7322036,281474976688960,69864960,19171400,2,19171416,2
7322040,281474976688944,281474976689024,19171400,2,19171416,2
4780428,20767000,0,19171400,2,19171416,2
4781944,10461136,0,281474976689008,281474976688976,281474976688992,281474976688976
4781984,10465544,116711392,281474976689008,281474976688976,281474976688992,281474976688976
4781988,10465536,116707456,281474976689008,281474976688976,281474976688992,281474976688976
4782020,10465528,116707456,281474976689008,281474976688976,281474976688992,281474976688976
4782052,10465560,15,10465536,116707488,281474976689008,281474976688976
4782072,10465520,116707328,10465536,116707488,281474976689008,281474976688976
4782076,10465544,116711392,10465536,116707488,281474976689008,281474976688976
7205608,9766528,4,281474976688960,281474976688864,281474976688944,281474976688864
7205664,10492096,20843904,281474976688960,281474976688864,281474976688944,281474976688864
7205672,20843946,446,281474976688960,281474976688864,281474976688944,281474976688864
7205680,20843948,3650,281474976688960,281474976688864,281474976688944,281474976688864
7205692,20844408,3,281474976688960,281474976688864,281474976688944,281474976688864
7206196,10482936,16,20843948,3651,281474976688960,281474976688864
7206556,20844408,3,20843948,3651,281474976688960,281474976688864
7206584,20843920,81657856,20843946,445,20844408,445
7206588,281474976688944,21582761,20843946,445,20844408,445
7206608,10482936,16,20843946,445,20844408,445
7206612,10493144,35864112,20843946,445,20844408,445
7206624,281474976688960,69866464,10493144,35864128,20843946,445
7206628,281474976688928,10462768,10493144,35864128,20843946,445
7206632,281474976688912,10458672,10493144,35864128,20843946,445
7206636,281474976688896,84088272,10493144,35864128,20843946,445
7206640,281474976688880,0,10493144,35864128,20843946,445
4782152,281474976689008,19854128,116707472,327740,81716264,327740
4782156,281474976688992,21582761,116707472,327740,81716264,327740
4782160,281474976688976,281474976689024,116707472,327740,81716264,327740
4780460,116707472,0,20767000,19854128,116707472,327740
4782924,19854128,327748,281474976689008,281474976688928,281474976688992,281474976688928
4782952,8436936,4783024,281474976689008,281474976688928,281474976688992,281474976688928
4783032,9169120,9340790,281474976689008,281474976688928,281474976688992,281474976688928
